Application_ID,Customer_ID,Application_Date,Branch_ID,RM_ID,Account_Type,Customer_Type,Risk_Level,KYC_Status,Approval_Status,Processing_Days,Escalation,Escalation_Reason
APP03257,C03257,2025-09-27,B007,RM015,Current,Individual,Medium,Completed,Rejected,15,Yes,Enhanced Due Diligence
APP03258,C03258,2025-11-09,B006,RM013,Savings,Individual,Medium,Completed,Approved,13,Yes,Enhanced Due Diligence
APP03259,C03259,2025-03-01,B007,RM015,Savings,Individual,Low,Completed,Approved,8,No,
APP03260,C03260,2025-02-15,B005,RM011,Current,Individual,High,Completed,Approved,7,No,
APP03261,C03261,2025-04-26,B003,RM007,Savings,Individual,Low,Completed,Approved,7,Yes,Compliance Review
APP03262,C03262,2025-08-24,B005,RM011,Business,Business,Medium,Completed,Approved,3,No,
APP03263,C03263,2025-04-26,B007,RM015,Savings,Individual,High,Completed,Approved,10,No,
APP03264,C03264,2025-11-30,B008,RM017,Premium,Individual,Medium,Completed,Approved,2,No,
APP03265,C03265,2025-04-01,B005,RM011,Current,Business,Medium,Completed,Pending,7,No,
APP03266,C03266,2025-11-02,B006,RM012,Business,Business,Medium,Completed,Approved,13,Yes,Compliance Review
APP03267,C03267,2025-07-18,B005,RM011,Savings,Individual,Medium,Completed,Rejected,17,Yes,Risk Assessment
APP03268,C03268,2025-01-19,B002,RM005,Current,Individual,Low,Pending,Pending,16,No,
APP03269,C03269,2025-03-15,B005,RM010,Premium,Individual,Low,Pending,Pending,6,No,
APP03270,C03270,2025-01-19,B005,RM010,Business,Business,Medium,Completed,Approved,10,No,
APP03271,C03271,2025-01-04,B007,RM014,Savings,Individual,Medium,Completed,Approved,7,No,
APP03272,C03272,2025-04-28,B004,RM009,Current,Individual,Medium,Completed,Approved,8,No,
APP03273,C03273,2025-12-30,B001,RM002,Current,Individual,Medium,Completed,Rejected,2,No,
APP03274,C03274,2025-06-09,B001,RM003,Savings,Individual,Low,Completed,Approved,3,No,
APP03275,C03275,2025-09-06,B006,RM013,Current,Business,High,Completed,Approved,3,No,
APP03276,C03276,2025-06-23,B001,RM003,Savings,Individual,Low,Completed,Approved,8,No,
APP03277,C03277,2025-08-15,B008,RM016,Savings,Individual,Low,Completed,Pending,9,No,
APP03278,C03278,2025-05-31,B005,RM011,Savings,Individual,Low,Failed,Rejected,5,No,
APP03279,C03279,2025-06-08,B010,RM021,Savings,Individual,Low,Completed,Approved,8,No,
APP03280,C03280,2025-08-01,B010,RM020,Current,Individual,Low,Completed,Approved,8,No,
APP03281,C03281,2025-04-26,B006,RM012,Premium,Individual,Medium,Completed,Pending,20,No,
APP03282,C03282,2025-05-23,B008,RM016,Savings,Individual,Low,Completed,Approved,10,No,
APP03283,C03283,2025-01-10,B001,RM003,Premium,Business,Medium,Completed,Rejected,8,Yes,Sanctions Screening
APP03284,C03284,2025-07-20,B009,RM019,Savings,Individual,High,Completed,Approved,3,No,
APP03285,C03285,2025-06-08,B006,RM013,Premium,Individual,Medium,Completed,Approved,8,No,
APP03286,C03286,2025-07-05,B004,RM009,Premium,Individual,Medium,Completed,Approved,6,No,
APP03287,C03287,2025-11-21,B010,RM020,Savings,Individual,Low,Pending,Pending,12,No,
APP03288,C03288,2025-07-04,B001,RM003,Business,Business,High,Completed,Approved,6,No,
APP03289,C03289,2025-07-18,B009,RM019,Savings,Individual,Low,Pending,Pending,10,No,
APP03290,C03290,2025-11-26,B008,RM016,Savings,Individual,Low,Completed,Approved,2,No,
APP03291,C03291,2025-03-13,B004,RM009,Savings,Individual,Low,Completed,Approved,16,Yes,KYC Documentation
APP03292,C03292,2025-02-23,B008,RM016,Savings,Individual,Medium,Completed,Approved,8,No,
APP03293,C03293,2025-01-09,B001,RM002,Savings,Individual,Low,Completed,Approved,7,No,
APP03294,C03294,2025-01-17,B003,RM007,Current,Individual,Medium,Completed,Pending,10,No,
APP03295,C03295,2025-07-19,B004,RM008,Business,Business,Medium,Completed,Approved,2,No,
APP03296,C03296,2025-05-24,B004,RM008,Savings,Individual,Low,Completed,Approved,4,No,
APP03297,C03297,2025-12-11,B006,RM013,Current,Individual,Low,Completed,Pending,11,No,
APP03298,C03298,2025-11-06,B009,RM019,Savings,Individual,Medium,Completed,Approved,10,No,
APP03299,C03299,2025-11-24,B001,RM002,Savings,Individual,Low,Completed,Approved,2,No,
APP03300,C03300,2025-05-12,B010,RM020,Business,Business,High,Pending,Pending,18,No,
APP03301,C03301,2025-09-06,B003,RM006,Business,Business,Medium,Completed,Approved,15,Yes,Enhanced Due Diligence
APP03302,C03302,2025-04-27,B009,RM018,Savings,Individual,Medium,Completed,Approved,6,No,
APP03303,C03303,2025-05-30,B001,RM003,Current,Business,Medium,Completed,Approved,9,No,
APP03304,C03304,2025-02-28,B009,RM018,Savings,Individual,Medium,Completed,Approved,6,No,
APP03305,C03305,2025-06-22,B001,RM001,Business,Business,High,Completed,Approved,7,No,
APP03306,C03306,2025-07-01,B004,RM008,Current,Individual,Low,Completed,Approved,4,No,
APP03307,C03307,2025-11-18,B006,RM012,Savings,Individual,Medium,Completed,Approved,16,Yes,KYC Documentation
APP03308,C03308,2025-06-06,B009,RM018,Current,Individual,Medium,Completed,Approved,6,No,
APP03309,C03309,2025-03-11,B004,RM008,Savings,Individual,Low,Completed,Approved,5,No,
APP03310,C03310,2025-07-31,B002,RM004,Current,Business,High,Completed,Approved,5,Yes,Risk Assessment
APP03311,C03311,2025-10-17,B007,RM014,Savings,Individual,Low,Completed,Approved,10,No,
APP03312,C03312,2025-03-01,B009,RM019,Current,Business,High,Completed,Approved,2,No,
APP03313,C03313,2025-03-19,B008,RM016,Premium,Individual,Low,Completed,Approved,3,No,
APP03314,C03314,2025-09-09,B005,RM011,Premium,Individual,Medium,Completed,Approved,7,No,
APP03315,C03315,2025-03-28,B004,RM008,Current,Individual,Low,Completed,Approved,3,No,
APP03316,C03316,2025-04-07,B003,RM006,Savings,Individual,Medium,Completed,Approved,10,Yes,KYC Documentation
APP03317,C03317,2025-10-07,B006,RM012,Current,Individual,High,Completed,Approved,3,No,
APP03318,C03318,2025-09-09,B003,RM006,Premium,Business,Medium,Completed,Approved,5,No,
APP03319,C03319,2025-08-18,B001,RM002,Current,Individual,Low,Completed,Approved,10,No,
APP03320,C03320,2025-03-26,B003,RM006,Premium,Individual,Medium,Completed,Approved,5,No,
APP03321,C03321,2025-11-09,B005,RM011,Savings,Individual,Low,Completed,Approved,2,No,
APP03322,C03322,2025-10-06,B005,RM011,Premium,Individual,High,Completed,Approved,7,No,
APP03323,C03323,2025-08-11,B006,RM013,Savings,Individual,Medium,Failed,Rejected,3,No,
APP03324,C03324,2025-02-01,B010,RM020,Premium,Individual,Low,Completed,Approved,6,No,
APP03325,C03325,2025-07-29,B002,RM005,Premium,Individual,Medium,Completed,Approved,9,No,
APP03326,C03326,2025-10-12,B002,RM004,Current,Individual,High,Completed,Approved,2,No,
APP03327,C03327,2025-10-12,B010,RM021,Savings,Individual,High,Completed,Approved,3,No,
APP03328,C03328,2025-11-29,B003,RM006,Current,Business,Medium,Pending,Pending,10,No,
APP03329,C03329,2025-05-07,B004,RM009,Business,Business,High,Completed,Approved,4,No,
APP03330,C03330,2025-07-02,B001,RM001,Premium,Individual,Medium,Completed,Approved,10,Yes,Sanctions Screening
APP03331,C03331,2025-09-21,B007,RM015,Savings,Individual,Medium,Completed,Approved,15,Yes,Sanctions Screening
APP03332,C03332,2025-02-24,B002,RM004,Premium,Individual,Low,Completed,Approved,7,No,
APP03333,C03333,2025-12-16,B001,RM001,Savings,Individual,Medium,Completed,Approved,18,Yes,Enhanced Due Diligence
APP03334,C03334,2025-06-22,B001,RM001,Savings,Individual,Low,Completed,Approved,3,No,
APP03335,C03335,2025-10-16,B007,RM015,Premium,Business,Medium,Completed,Approved,4,No,
APP03336,C03336,2025-09-29,B006,RM012,Premium,Individual,Low,Completed,Approved,2,No,
APP03337,C03337,2025-06-23,B003,RM006,Savings,Individual,Low,Completed,Approved,2,No,
APP03338,C03338,2025-12-10,B006,RM013,Savings,Individual,Low,Completed,Approved,10,No,
APP03339,C03339,2025-05-29,B009,RM018,Business,Business,Medium,Completed,Approved,9,No,
APP03340,C03340,2025-07-25,B006,RM013,Savings,Individual,Low,Completed,Approved,3,No,
APP03341,C03341,2025-01-09,B003,RM007,Current,Business,Medium,Completed,Pending,19,No,
APP03342,C03342,2025-01-18,B001,RM002,Current,Individual,Low,Completed,Approved,6,No,
APP03343,C03343,2025-06-28,B003,RM007,Savings,Individual,Low,Pending,Pending,9,No,
APP03344,C03344,2025-01-13,B005,RM011,Current,Business,Medium,Pending,Pending,19,No,
APP03345,C03345,2025-03-01,B009,RM019,Business,Business,Medium,Pending,Pending,8,No,
APP03346,C03346,2025-09-19,B006,RM013,Premium,Individual,Low,Completed,Approved,6,No,
APP03347,C03347,2025-05-06,B004,RM008,Current,Individual,Low,Completed,Approved,7,No,
APP03348,C03348,2025-07-31,B010,RM021,Savings,Individual,Low,Completed,Approved,9,No,
APP03349,C03349,2025-11-16,B005,RM010,Savings,Individual,Medium,Completed,Approved,5,No,
APP03350,C03350,2025-03-26,B009,RM019,Savings,Individual,Low,Completed,Pending,12,No,
APP03351,C03351,2025-09-08,B005,RM010,Savings,Individual,Low,Completed,Approved,3,No,
APP03352,C03352,2025-10-20,B009,RM018,Savings,Individual,Low,Completed,Approved,15,Yes,KYC Documentation
APP03353,C03353,2025-12-16,B009,RM019,Savings,Individual,Medium,Completed,Pending,7,No,
APP03354,C03354,2025-12-17,B006,RM012,Savings,Individual,Low,Completed,Approved,8,No,
APP03355,C03355,2025-09-23,B007,RM015,Current,Individual,Low,Completed,Pending,19,No,
APP03356,C03356,2025-07-16,B004,RM009,Savings,Individual,Low,Completed,Approved,8,No,
APP03357,C03357,2025-01-18,B006,RM012,Savings,Individual,Low,Pending,Pending,3,No,
APP03358,C03358,2025-10-26,B003,RM007,Current,Individual,High,Completed,Approved,6,No,
APP03359,C03359,2025-04-06,B001,RM003,Savings,Individual,Low,Pending,Pending,14,No,
APP03360,C03360,2025-05-04,B007,RM014,Current,Individual,Low,Completed,Approved,5,No,
APP03361,C03361,2025-10-01,B003,RM006,Business,Business,Medium,Completed,Approved,6,No,
APP03362,C03362,2025-04-09,B001,RM001,Savings,Individual,Low,Completed,Approved,9,No,
APP03363,C03363,2025-03-03,B002,RM004,Current,Individual,Medium,Completed,Approved,3,No,
APP03364,C03364,2025-02-03,B004,RM008,Savings,Individual,Low,Completed,Approved,4,No,
APP03365,C03365,2025-01-13,B010,RM020,Current,Individual,Low,Completed,Approved,5,No,
APP03366,C03366,2025-06-26,B003,RM007,Savings,Individual,Low,Completed,Pending,16,No,
APP03367,C03367,2025-08-02,B003,RM006,Savings,Individual,Medium,Pending,Pending,15,No,
APP03368,C03368,2025-04-10,B010,RM021,Savings,Individual,Low,Completed,Approved,10,No,
APP03369,C03369,2025-06-17,B004,RM009,Current,Individual,Medium,Completed,Approved,2,No,
APP03370,C03370,2025-01-08,B004,RM009,Savings,Individual,Low,Completed,Approved,6,No,
APP03371,C03371,2025-04-25,B007,RM014,Premium,Individual,High,Completed,Pending,16,Yes,Enhanced Due Diligence
APP03372,C03372,2025-08-31,B007,RM014,Business,Business,High,Completed,Approved,7,No,
APP03373,C03373,2025-08-10,B007,RM015,Savings,Individual,High,Completed,Approved,6,No,
APP03374,C03374,2025-02-05,B010,RM020,Savings,Individual,Medium,Completed,Approved,4,No,
APP03375,C03375,2025-05-25,B006,RM013,Premium,Individual,Low,Completed,Approved,10,No,
APP03376,C03376,2025-09-27,B010,RM021,Savings,Individual,Medium,Completed,Approved,6,No,
APP03377,C03377,2025-12-21,B007,RM015,Business,Business,High,Completed,Pending,19,No,
APP03378,C03378,2025-04-22,B008,RM017,Business,Business,Medium,Completed,Approved,6,No,
APP03379,C03379,2025-10-16,B006,RM013,Current,Individual,High,Completed,Rejected,19,Yes,Enhanced Due Diligence
APP03380,C03380,2025-03-10,B004,RM008,Savings,Individual,Medium,Completed,Approved,2,No,
APP03381,C03381,2025-06-06,B010,RM021,Current,Individual,Low,Completed,Approved,10,No,
APP03382,C03382,2025-04-28,B002,RM004,Current,Individual,Low,Completed,Approved,6,No,
APP03383,C03383,2025-09-08,B009,RM018,Business,Business,Medium,Completed,Approved,5,No,
APP03384,C03384,2025-10-15,B008,RM017,Savings,Individual,Medium,Completed,Approved,5,No,
APP03385,C03385,2025-04-30,B010,RM021,Premium,Individual,Low,Pending,Pending,16,No,
APP03386,C03386,2025-11-29,B003,RM006,Current,Business,Medium,Completed,Approved,10,No,
APP03387,C03387,2025-02-22,B007,RM014,Premium,Individual,Medium,Completed,Pending,10,No,
APP03388,C03388,2025-07-06,B005,RM010,Savings,Individual,Low,Completed,Approved,4,No,
APP03389,C03389,2025-02-15,B007,RM014,Current,Individual,Low,Completed,Approved,5,No,
APP03390,C03390,2025-05-06,B010,RM020,Business,Business,High,Completed,Pending,19,Yes,Risk Assessment
APP03391,C03391,2025-07-26,B002,RM005,Current,Individual,Low,Completed,Approved,2,No,
APP03392,C03392,2025-08-30,B002,RM004,Current,Individual,Medium,Completed,Approved,10,No,
APP03393,C03393,2025-09-18,B010,RM020,Savings,Individual,Low,Completed,Approved,3,No,
APP03394,C03394,2025-08-02,B002,RM005,Current,Individual,Low,Completed,Approved,5,No,
APP03395,C03395,2025-08-16,B002,RM004,Current,Individual,Low,Completed,Approved,7,No,
APP03396,C03396,2025-11-21,B008,RM016,Savings,Individual,Medium,Completed,Rejected,8,No,
APP03397,C03397,2025-10-12,B001,RM003,Business,Business,Medium,Pending,Pending,6,No,
APP03398,C03398,2025-08-18,B008,RM016,Premium,Individual,Medium,Completed,Approved,7,No,
APP03399,C03399,2025-05-08,B001,RM002,Savings,Individual,Low,Completed,Approved,10,No,
APP03400,C03400,2025-03-18,B005,RM010,Current,Individual,Low,Completed,Approved,9,No,
APP03401,C03401,2025-03-27,B007,RM015,Business,Business,Medium,Completed,Approved,3,No,
APP03402,C03402,2025-06-24,B002,RM005,Premium,Business,High,Completed,Pending,10,No,
APP03403,C03403,2025-04-29,B005,RM011,Premium,Individual,Medium,Failed,Rejected,7,No,
APP03404,C03404,2025-07-19,B001,RM001,Business,Business,High,Completed,Approved,13,Yes,Risk Assessment
APP03405,C03405,2025-07-17,B008,RM017,Current,Individual,Medium,Completed,Approved,3,No,
APP03406,C03406,2025-03-19,B002,RM004,Savings,Individual,Low,Completed,Approved,9,No,
APP03407,C03407,2025-02-23,B001,RM002,Current,Individual,Low,Failed,Rejected,3,No,
APP03408,C03408,2025-01-20,B009,RM019,Savings,Individual,High,Failed,Rejected,3,No,
APP03409,C03409,2025-08-03,B006,RM012,Savings,Individual,Low,Completed,Approved,7,No,
APP03410,C03410,2025-07-26,B007,RM014,Current,Business,Medium,Completed,Approved,10,No,
APP03411,C03411,2025-08-06,B010,RM020,Business,Business,Medium,Completed,Approved,4,No,
APP03412,C03412,2025-08-20,B010,RM020,Premium,Individual,Medium,Completed,Approved,5,No,
APP03413,C03413,2025-11-09,B003,RM007,Premium,Individual,Low,Pending,Pending,11,No,
APP03414,C03414,2025-11-24,B006,RM012,Savings,Individual,Low,Completed,Approved,2,No,
APP03415,C03415,2025-08-07,B005,RM010,Savings,Individual,Low,Completed,Approved,8,No,
APP03416,C03416,2025-10-31,B002,RM004,Savings,Individual,Low,Completed,Pending,18,No,
APP03417,C03417,2025-07-27,B009,RM018,Premium,Individual,Low,Pending,Pending,8,No,
APP03418,C03418,2025-12-12,B009,RM018,Savings,Individual,Medium,Completed,Approved,8,No,
APP03419,C03419,2025-02-13,B006,RM012,Business,Business,Medium,Pending,Pending,17,No,
APP03420,C03420,2025-05-20,B005,RM011,Savings,Individual,Medium,Completed,Approved,9,No,
APP03421,C03421,2025-09-26,B007,RM014,Current,Business,Medium,Completed,Approved,15,Yes,Sanctions Screening
APP03422,C03422,2025-09-16,B001,RM002,Savings,Individual,Low,Completed,Pending,11,No,
APP03423,C03423,2025-08-14,B004,RM008,Premium,Individual,Low,Completed,Approved,4,No,
APP03424,C03424,2025-04-08,B003,RM007,Premium,Business,Medium,Completed,Approved,6,No,
APP03425,C03425,2025-03-08,B007,RM014,Premium,Individual,Low,Completed,Approved,8,No,
APP03426,C03426,2025-09-12,B001,RM003,Savings,Individual,Low,Completed,Rejected,8,No,
APP03427,C03427,2025-09-22,B003,RM006,Savings,Individual,Medium,Completed,Pending,7,No,
APP03428,C03428,2025-07-23,B009,RM018,Current,Individual,Low,Completed,Pending,19,No,
APP03429,C03429,2025-07-30,B010,RM020,Savings,Individual,Low,Completed,Approved,5,No,
APP03430,C03430,2025-09-18,B002,RM004,Savings,Individual,Low,Failed,Rejected,7,No,
APP03431,C03431,2025-01-16,B001,RM002,Premium,Individual,Low,Completed,Approved,4,No,
APP03432,C03432,2025-08-12,B010,RM021,Savings,Individual,Medium,Completed,Pending,17,No,
APP03433,C03433,2025-06-13,B006,RM012,Business,Business,Medium,Completed,Approved,8,Yes,Sanctions Screening
APP03434,C03434,2025-11-11,B009,RM018,Savings,Individual,Low,Completed,Rejected,8,No,
APP03435,C03435,2025-09-11,B006,RM013,Business,Business,Medium,Pending,Pending,17,No,
APP03436,C03436,2025-04-16,B002,RM005,Current,Individual,Low,Completed,Approved,4,No,
APP03437,C03437,2025-11-15,B003,RM007,Savings,Individual,Medium,Completed,Approved,7,No,
APP03438,C03438,2025-10-29,B007,RM015,Premium,Individual,Low,Completed,Approved,8,No,
APP03439,C03439,2025-07-11,B004,RM009,Current,Individual,High,Completed,Approved,10,No,
APP03440,C03440,2025-07-13,B010,RM020,Savings,Individual,Medium,Completed,Approved,2,No,
APP03441,C03441,2025-12-17,B010,RM020,Current,Business,Medium,Pending,Pending,16,No,
APP03442,C03442,2025-12-09,B010,RM020,Premium,Individual,Medium,Completed,Approved,6,Yes,KYC Documentation
APP03443,C03443,2025-06-22,B001,RM002,Savings,Individual,Medium,Failed,Rejected,5,No,
APP03444,C03444,2025-04-18,B003,RM007,Current,Individual,Low,Completed,Pending,14,No,
APP03445,C03445,2025-03-01,B006,RM013,Savings,Individual,Low,Completed,Approved,8,No,
APP03446,C03446,2025-07-14,B002,RM004,Savings,Individual,Medium,Completed,Rejected,7,No,
APP03447,C03447,2025-02-04,B005,RM011,Savings,Individual,Medium,Completed,Approved,8,No,
APP03448,C03448,2025-07-27,B005,RM011,Business,Business,Medium,Completed,Approved,7,No,
APP03449,C03449,2025-07-12,B005,RM010,Current,Individual,Medium,Completed,Approved,3,No,
APP03450,C03450,2025-05-31,B001,RM003,Savings,Individual,High,Completed,Rejected,8,No,
APP03451,C03451,2025-07-18,B005,RM010,Premium,Individual,Low,Pending,Pending,15,No,
APP03452,C03452,2025-06-18,B006,RM012,Current,Individual,Low,Completed,Approved,8,No,
APP03453,C03453,2025-01-09,B008,RM016,Savings,Individual,Low,Completed,Approved,4,No,
APP03454,C03454,2025-08-02,B010,RM020,Business,Business,High,Completed,Approved,10,Yes,Compliance Review
APP03455,C03455,2025-11-19,B004,RM008,Savings,Individual,High,Completed,Rejected,6,No,
APP03456,C03456,2025-07-24,B004,RM008,Savings,Individual,Low,Completed,Approved,3,No,
APP03457,C03457,2025-09-21,B005,RM010,Savings,Individual,Low,Completed,Approved,6,No,
APP03458,C03458,2025-02-25,B010,RM020,Business,Business,High,Completed,Approved,12,Yes,KYC Documentation
APP03459,C03459,2025-06-06,B003,RM006,Premium,Individual,Low,Completed,Approved,8,No,
APP03460,C03460,2025-03-03,B004,RM009,Premium,Individual,Low,Pending,Pending,8,No,
APP03461,C03461,2025-08-19,B001,RM001,Savings,Individual,High,Completed,Approved,5,No,
APP03462,C03462,2025-01-12,B004,RM008,Premium,Individual,Low,Completed,Approved,3,No,
APP03463,C03463,2025-12-18,B007,RM014,Savings,Individual,Low,Completed,Approved,7,No,
APP03464,C03464,2025-06-19,B010,RM021,Current,Individual,Low,Completed,Approved,2,No,
APP03465,C03465,2025-09-01,B003,RM007,Savings,Individual,Low,Completed,Approved,10,No,
APP03466,C03466,2025-09-06,B007,RM014,Savings,Individual,Medium,Completed,Approved,5,No,
APP03467,C03467,2025-08-03,B010,RM021,Savings,Individual,Low,Completed,Pending,19,No,
