Customer_ID,Customer_Type,Age,Annual_Income,Account_Type,Risk_Level,Branch_ID,RM_ID
C03613,Individual,64.0,86590,Savings,Low,B006,RM013
C03614,Individual,73.0,29729,Savings,Low,B005,RM011
C03615,Individual,71.0,52004,Current,Low,B001,RM001
C03616,Individual,32.0,76307,Current,Low,B005,RM011
C03617,Business,,89584,Business,Medium,B010,RM021
C03618,Individual,32.0,45137,Savings,Medium,B005,RM011
C03619,Business,,279375,Business,Medium,B001,RM003
C03620,Individual,29.0,47055,Savings,Low,B008,RM016
C03621,Individual,71.0,20846,Current,Medium,B006,RM013
C03622,Individual,66.0,90930,Current,Low,B002,RM005
C03623,Individual,19.0,74453,Savings,High,B008,RM017
C03624,Individual,55.0,43880,Savings,Low,B010,RM020
C03625,Individual,68.0,119171,Savings,Low,B008,RM017
C03626,Individual,20.0,118677,Savings,High,B003,RM007
C03627,Individual,44.0,46550,Premium,High,B004,RM009
C03628,Individual,70.0,116441,Savings,Low,B009,RM019
C03629,Business,,59120,Current,Medium,B006,RM013
C03630,Business,,196014,Business,High,B009,RM019
C03631,Individual,33.0,26367,Savings,Low,B006,RM012
C03632,Individual,29.0,44189,Savings,Low,B010,RM020
C03633,Individual,58.0,45575,Savings,Medium,B005,RM011
C03634,Individual,57.0,45541,Premium,Medium,B003,RM006
C03635,Business,,131117,Current,Medium,B001,RM003
C03636,Individual,55.0,33325,Current,Low,B006,RM012
C03637,Business,,50598,Business,High,B003,RM007
C03638,Individual,65.0,34496,Savings,Medium,B003,RM006
C03639,Individual,53.0,36586,Premium,Medium,B008,RM017
C03640,Individual,45.0,87465,Current,Low,B010,RM021
C03641,Individual,49.0,39085,Savings,Medium,B010,RM021
C03642,Individual,73.0,26332,Savings,Low,B003,RM007
C03643,Individual,59.0,74127,Savings,Low,B010,RM020
C03644,Business,,624721,Current,High,B003,RM006
C03645,Individual,43.0,65991,Savings,Medium,B001,RM002
C03646,Individual,67.0,93481,Savings,Medium,B008,RM017
C03647,Individual,58.0,22790,Savings,Low,B009,RM018
C03648,Individual,74.0,36004,Current,Low,B002,RM005
C03649,Business,,163880,Business,Medium,B002,RM004
C03650,Individual,27.0,25701,Savings,Low,B006,RM012
C03651,Individual,67.0,52909,Current,Low,B007,RM015
C03652,Individual,67.0,54566,Savings,Low,B009,RM018
C03653,Individual,61.0,33692,Premium,Low,B010,RM021
C03654,Individual,50.0,60070,Current,Low,B003,RM007
C03655,Individual,40.0,26420,Current,Low,B001,RM002
C03656,Business,,213692,Business,Medium,B001,RM001
C03657,Individual,71.0,46828,Savings,Low,B009,RM018
C03658,Individual,25.0,118282,Current,Medium,B005,RM010
C03659,Individual,41.0,70973,Savings,Low,B006,RM013
C03660,Business,,218887,Business,Medium,B008,RM017
C03661,Individual,69.0,34417,Savings,Medium,B007,RM015
C03662,Individual,43.0,31163,Current,Low,B008,RM016
C03663,Individual,19.0,72402,Savings,Low,B009,RM018
C03664,Individual,36.0,83049,Savings,Low,B005,RM011
C03665,Individual,22.0,65623,Premium,Low,B007,RM015
C03666,Individual,18.0,47238,Savings,Low,B002,RM004
C03667,Individual,58.0,64549,Savings,Low,B002,RM005
C03668,Individual,52.0,93579,Premium,Medium,B008,RM016
C03669,Business,,198856,Business,Medium,B010,RM021
C03670,Business,,526964,Business,Medium,B004,RM009
C03671,Individual,52.0,37770,Premium,Low,B004,RM008
C03672,Business,,904664,Premium,High,B003,RM006
C03673,Business,,273361,Current,Medium,B001,RM003
C03674,Individual,32.0,42862,Premium,Low,B003,RM006
C03675,Individual,52.0,48407,Savings,Low,B002,RM004
C03676,Individual,23.0,69251,Current,Medium,B007,RM015
C03677,Individual,70.0,69373,Savings,Medium,B009,RM018
C03678,Individual,54.0,58668,Current,Low,B010,RM020
C03679,Individual,73.0,34067,Savings,Low,B007,RM015
C03680,Business,,293401,Business,Medium,B002,RM004
C03681,Individual,49.0,28268,Savings,Low,B007,RM015
C03682,Business,,70211,Premium,Medium,B006,RM012
C03683,Business,,734548,Business,Medium,B010,RM021
C03684,Individual,53.0,45811,Current,Medium,B009,RM018
C03685,Individual,59.0,78354,Savings,Low,B003,RM006
C03686,Individual,66.0,18424,Savings,Low,B008,RM017
C03687,Individual,61.0,47531,Savings,Medium,B004,RM008
C03688,Business,,553836,Business,Medium,B009,RM019
C03689,Individual,20.0,82975,Savings,Medium,B001,RM002
C03690,Individual,28.0,59389,Savings,Medium,B009,RM018
C03691,Individual,44.0,95362,Current,High,B009,RM019
C03692,Business,,95745,Business,High,B010,RM021
C03693,Individual,38.0,102414,Savings,Medium,B002,RM005
C03694,Individual,29.0,44375,Current,Medium,B005,RM011
C03695,Business,,411457,Current,High,B004,RM009
C03696,Business,,75520,Business,Medium,B005,RM011
C03697,Individual,70.0,36181,Savings,Low,B006,RM013
C03698,Individual,21.0,40568,Premium,Medium,B010,RM020
C03699,Individual,65.0,43023,Current,Low,B005,RM011
C03700,Business,,221848,Business,Medium,B001,RM002
C03701,Business,,146095,Current,Medium,B004,RM008
C03702,Individual,66.0,107429,Savings,Low,B004,RM008
C03703,Business,,212405,Business,Medium,B003,RM006
C03704,Individual,32.0,80734,Current,Low,B003,RM006
C03705,Individual,28.0,97719,Savings,Medium,B004,RM009
C03706,Individual,33.0,25690,Savings,Low,B001,RM003
C03707,Business,,91832,Business,Medium,B005,RM011
C03708,Business,,583903,Business,High,B001,RM001
C03709,Individual,33.0,104107,Savings,Medium,B008,RM017
C03710,Individual,75.0,87734,Current,Medium,B002,RM005
C03711,Individual,35.0,36872,Savings,Low,B006,RM013
C03712,Individual,57.0,92617,Savings,Low,B003,RM007
C03713,Business,,3870486,Current,Medium,B003,RM007
C03714,Business,,118507,Business,Medium,B007,RM015
C03715,Individual,29.0,118904,Premium,Low,B003,RM006
C03716,Individual,63.0,78213,Current,High,B010,RM021
C03717,Individual,54.0,55185,Savings,Low,B005,RM010
C03718,Business,,242020,Current,Medium,B001,RM003
C03719,Individual,68.0,88311,Savings,Medium,B003,RM007
C03720,Individual,45.0,73579,Current,Low,B004,RM009
C03721,Business,,241242,Current,High,B005,RM011
C03722,Individual,24.0,114525,Savings,High,B005,RM011
C03723,Individual,45.0,103722,Current,Low,B004,RM009
C03724,Individual,42.0,88752,Current,Low,B008,RM017
C03725,Individual,70.0,117854,Premium,Low,B009,RM018
C03726,Business,,262912,Premium,Medium,B008,RM016
C03727,Business,,67978,Current,Medium,B007,RM014
C03728,Individual,38.0,70823,Savings,Low,B008,RM016
C03729,Business,,101187,Business,Medium,B010,RM021
C03730,Individual,53.0,69840,Savings,Low,B005,RM010
C03731,Individual,59.0,64726,Savings,Low,B008,RM017
C03732,Individual,55.0,41074,Savings,Low,B001,RM003
C03733,Individual,23.0,108856,Premium,Low,B004,RM009
C03734,Individual,63.0,109362,Savings,Low,B006,RM013
C03735,Individual,38.0,29098,Savings,Low,B007,RM014
C03736,Individual,42.0,59171,Savings,Medium,B003,RM006
C03737,Individual,31.0,144113,Current,Medium,B007,RM014
C03738,Individual,19.0,98234,Savings,High,B006,RM013
C03739,Individual,63.0,55029,Savings,Low,B003,RM006
C03740,Individual,34.0,116765,Savings,Medium,B009,RM019
C03741,Individual,39.0,88150,Savings,Low,B003,RM006
C03742,Individual,73.0,55775,Savings,Medium,B008,RM016
C03743,Individual,66.0,59716,Savings,Medium,B007,RM014
C03744,Individual,51.0,77550,Savings,Medium,B009,RM019
C03745,Individual,30.0,62989,Savings,Medium,B002,RM005
C03746,Individual,72.0,108788,Savings,Low,B006,RM012
C03747,Business,,154629,Business,Medium,B009,RM018
C03748,Individual,73.0,112094,Savings,Medium,B008,RM017
C03749,Business,,208777,Business,High,B007,RM014
C03750,Individual,61.0,79002,Savings,Low,B010,RM021
C03751,Individual,63.0,21439,Savings,Low,B003,RM007
C03752,Individual,46.0,45818,Savings,Medium,B001,RM002
C03753,Business,,768189,Business,High,B008,RM016
C03754,Business,,67097,Current,Medium,B007,RM014
C03755,Individual,62.0,38127,Premium,Low,B010,RM020
C03756,Business,,72492,Premium,High,B010,RM020
C03757,Individual,59.0,27347,Current,Low,B003,RM007
C03758,Individual,30.0,70126,Current,Medium,B001,RM003
C03759,Individual,48.0,67518,Current,Low,B005,RM010
C03760,Individual,73.0,70621,Savings,Low,B008,RM016
C03761,Individual,23.0,33439,Current,Low,B004,RM009
C03762,Individual,21.0,83048,Current,Low,B001,RM001
C03763,Individual,40.0,89831,Savings,Low,B005,RM011
C03764,Individual,69.0,67699,Savings,Low,B003,RM007
C03765,Business,,66975,Business,Medium,B001,RM003
C03766,Individual,19.0,117396,Current,Low,B004,RM009
C03767,Individual,66.0,67617,Savings,Medium,B010,RM020
C03768,Individual,65.0,60601,Premium,Low,B002,RM004
C03769,Business,,296313,Premium,High,B005,RM011
C03770,Individual,37.0,110827,Savings,High,B009,RM018
C03771,Individual,44.0,40003,Savings,Low,B010,RM021
C03772,Individual,59.0,105126,Savings,Low,B010,RM020
C03773,Individual,63.0,31242,Savings,Low,B006,RM013
C03774,Individual,57.0,23376,Current,Low,B001,RM003
C03775,Individual,63.0,31854,Premium,Medium,B006,RM012
C03776,Business,,263352,Business,Medium,B003,RM006
C03777,Individual,40.0,20891,Savings,Low,B005,RM011
C03778,Individual,73.0,36080,Current,Low,B008,RM016
C03779,Individual,39.0,32916,Savings,Low,B003,RM006
C03780,Individual,56.0,46757,Savings,Medium,B003,RM006
C03781,Individual,50.0,54788,Current,High,B009,RM018
C03782,Individual,66.0,107106,Savings,High,B008,RM016
C03783,Individual,31.0,24670,Premium,Low,B004,RM008
C03784,Individual,50.0,57533,Premium,High,B006,RM013
C03785,Business,,263053,Premium,High,B006,RM012
C03786,Individual,25.0,79473,Savings,Medium,B010,RM021
C03787,Business,,285042,Current,High,B002,RM005
C03788,Business,,198332,Business,High,B002,RM005
C03789,Individual,66.0,54098,Savings,High,B002,RM004
C03790,Individual,52.0,117482,Savings,High,B001,RM003
C03791,Individual,30.0,124261,Current,High,B004,RM008
C03792,Individual,56.0,131340,Savings,Low,B010,RM020
C03793,Individual,65.0,83409,Current,Medium,B002,RM005
C03794,Individual,38.0,24330,Savings,High,B005,RM010
C03795,Individual,30.0,28890,Premium,Low,B004,RM009
C03796,Business,,110221,Business,High,B005,RM010
C03797,Individual,52.0,21270,Premium,Low,B007,RM014
C03798,Individual,37.0,60503,Savings,Low,B007,RM014
C03799,Individual,37.0,59895,Savings,Medium,B003,RM007
C03800,Individual,27.0,79187,Savings,Low,B007,RM015
C03801,Individual,57.0,86748,Savings,High,B007,RM015
C03802,Individual,57.0,19929,Premium,Medium,B009,RM019
C03803,Individual,60.0,48093,Savings,Low,B009,RM018
C03804,Individual,23.0,72716,Savings,Medium,B003,RM007
C03805,Individual,71.0,64999,Premium,Low,B004,RM008
C03806,Individual,54.0,85659,Current,Low,B010,RM021
C03807,Individual,69.0,63048,Savings,Medium,B009,RM018
C03808,Individual,63.0,22776,Savings,Medium,B008,RM016
C03809,Individual,57.0,48442,Savings,Low,B008,RM016
C03810,Individual,40.0,28966,Savings,Low,B001,RM002
C03811,Individual,50.0,81511,Current,Low,B009,RM019
C03812,Individual,42.0,36101,Savings,Medium,B003,RM007
C03813,Individual,68.0,59689,Premium,Low,B007,RM015
C03814,Business,,1174726,Current,Medium,B002,RM004
C03815,Individual,64.0,61658,Savings,High,B005,RM011
C03816,Individual,75.0,63227,Savings,Low,B009,RM019
C03817,Individual,50.0,109019,Current,Low,B007,RM015
C03818,Business,,3614898,Current,Medium,B007,RM015
C03819,Business,,133548,Current,Medium,B010,RM021
C03820,Business,,4352777,Current,Medium,B007,RM014
C03821,Business,,254434,Business,High,B002,RM005
C03822,Individual,18.0,18546,Savings,Low,B005,RM010
C03823,Individual,66.0,56114,Current,High,B010,RM020
C03824,Individual,55.0,87997,Savings,Medium,B001,RM003
C03825,Individual,46.0,25843,Current,Medium,B007,RM015
C03826,Individual,21.0,101717,Current,Low,B007,RM014
C03827,Individual,53.0,73458,Current,Low,B009,RM018
C03828,Individual,71.0,104903,Current,Low,B003,RM007
C03829,Individual,60.0,52161,Premium,Low,B003,RM006
C03830,Individual,18.0,87260,Savings,Low,B006,RM012
C03831,Individual,75.0,62468,Savings,Medium,B007,RM014
C03832,Business,,231696,Business,High,B005,RM010
C03833,Business,,57616,Current,Medium,B010,RM020
C03834,Individual,23.0,38846,Savings,Medium,B006,RM013
C03835,Individual,63.0,50396,Premium,Medium,B008,RM017
C03836,Individual,47.0,125700,Premium,Low,B005,RM010
C03837,Individual,74.0,130255,Savings,Medium,B002,RM005
C03838,Individual,68.0,72310,Savings,Low,B005,RM011
C03839,Individual,68.0,63474,Current,Low,B002,RM004
C03840,Individual,51.0,55570,Premium,Low,B001,RM002
C03841,Business,,232203,Current,Medium,B002,RM005
C03842,Individual,71.0,28724,Current,Low,B003,RM006
C03843,Business,,74362,Business,Medium,B004,RM009
C03844,Individual,56.0,30503,Savings,Low,B009,RM019
C03845,Individual,62.0,20713,Current,Medium,B001,RM001
C03846,Individual,31.0,27830,Current,Low,B006,RM012
C03847,Individual,33.0,74536,Savings,High,B008,RM016
C03848,Business,,171451,Business,Medium,B004,RM008
C03849,Individual,43.0,32333,Savings,Low,B007,RM015
C03850,Individual,49.0,38615,Savings,Low,B005,RM011
C03851,Individual,24.0,50037,Current,Medium,B006,RM012
C03852,Individual,58.0,90063,Current,Low,B001,RM002
C03853,Business,,674778,Premium,High,B004,RM008
C03854,Individual,19.0,69752,Savings,Low,B003,RM007
C03855,Business,,209257,Business,High,B006,RM013
C03856,Individual,50.0,65914,Savings,Medium,B001,RM003
C03857,Business,,91201,Current,High,B002,RM005
C03858,Individual,47.0,64269,Savings,Medium,B005,RM011
C03859,Individual,37.0,50827,Savings,Medium,B007,RM014
C03860,Individual,29.0,56025,Savings,Medium,B010,RM021
C03861,Individual,46.0,64853,Current,Medium,B001,RM002
C03862,Individual,38.0,57257,Current,Medium,B005,RM011
C03863,Business,,223404,Current,Medium,B007,RM015
C03864,Individual,27.0,118159,Savings,Medium,B001,RM002
C03865,Individual,62.0,21688,Savings,Low,B008,RM017
C03866,Individual,21.0,47195,Savings,Low,B005,RM011
C03867,Individual,32.0,97224,Savings,Low,B005,RM011
C03868,Individual,26.0,29969,Savings,Low,B007,RM015
C03869,Individual,39.0,71968,Savings,Low,B006,RM013
C03870,Individual,31.0,60583,Savings,Medium,B009,RM018
C03871,Business,,104627,Current,High,B010,RM020
C03872,Individual,56.0,71968,Savings,Low,B007,RM015
C03873,Individual,68.0,114793,Current,Low,B002,RM004
C03874,Individual,33.0,39469,Current,Low,B008,RM016
C03875,Individual,47.0,31121,Current,High,B008,RM016
C03876,Individual,34.0,112289,Current,Medium,B004,RM009
C03877,Individual,40.0,117480,Savings,Low,B004,RM009
C03878,Business,,205492,Business,Medium,B004,RM008
C03879,Business,,45100,Business,Medium,B001,RM003
C03880,Business,,759621,Current,High,B008,RM016
C03881,Individual,35.0,72039,Savings,Medium,B003,RM007
C03882,Individual,61.0,23114,Savings,Medium,B010,RM021
C03883,Individual,67.0,118363,Savings,Medium,B004,RM009
C03884,Business,,810454,Premium,Medium,B006,RM012
C03885,Individual,44.0,19893,Savings,Low,B009,RM018
C03886,Individual,23.0,135104,Current,High,B004,RM009
C03887,Individual,35.0,37778,Savings,Medium,B003,RM006
C03888,Individual,57.0,31277,Premium,Medium,B006,RM012
C03889,Individual,64.0,68942,Current,Medium,B005,RM011
C03890,Business,,90308,Current,High,B001,RM003
C03891,Individual,47.0,54963,Current,Medium,B007,RM014
C03892,Individual,27.0,41650,Savings,High,B006,RM012
C03893,Business,,162202,Current,Medium,B010,RM020
C03894,Individual,69.0,34599,Premium,Low,B007,RM014
C03895,Individual,69.0,22208,Premium,Medium,B003,RM006
C03896,Individual,60.0,23212,Current,Low,B002,RM005
C03897,Individual,59.0,49617,Current,Medium,B005,RM010
C03898,Business,,773437,Premium,Medium,B005,RM011
C03899,Business,,489649,Business,High,B005,RM010
C03900,Business,,46393,Current,High,B006,RM012
C03901,Individual,46.0,18599,Current,Low,B004,RM009
C03902,Business,,126284,Current,Medium,B007,RM014
C03903,Individual,24.0,58314,Premium,High,B005,RM011
C03904,Individual,28.0,20441,Savings,Low,B004,RM009
C03905,Individual,21.0,87293,Savings,Low,B004,RM009
C03906,Individual,18.0,65879,Premium,Low,B008,RM017
C03907,Individual,18.0,163345,Current,Medium,B009,RM019
C03908,Individual,42.0,37782,Savings,Low,B008,RM016
C03909,Business,,148638,Premium,Medium,B001,RM001
C03910,Individual,72.0,76760,Savings,Low,B009,RM018
C03911,Business,,54823,Current,High,B007,RM015
C03912,Individual,68.0,68141,Savings,Low,B010,RM020
C03913,Individual,38.0,95118,Current,Low,B005,RM011
C03914,Individual,54.0,111886,Current,Low,B003,RM006
C03915,Business,,3957687,Premium,Medium,B001,RM003
C03916,Individual,65.0,116611,Current,Low,B009,RM018
C03917,Individual,47.0,150301,Savings,Low,B006,RM012
C03918,Individual,33.0,66081,Current,Medium,B006,RM012
C03919,Individual,18.0,21705,Savings,Low,B001,RM002
C03920,Individual,47.0,58110,Savings,Low,B010,RM021
C03921,Individual,41.0,72996,Current,Low,B010,RM020
C03922,Individual,44.0,55683,Premium,Low,B002,RM004
C03923,Individual,34.0,54265,Current,Medium,B002,RM005
C03924,Business,,619037,Business,High,B002,RM004
C03925,Business,,45687,Business,Medium,B010,RM020
C03926,Individual,55.0,25226,Savings,Medium,B010,RM021
C03927,Individual,49.0,33923,Current,Low,B006,RM012
C03928,Individual,21.0,99887,Savings,Low,B007,RM014
C03929,Individual,43.0,55195,Current,Medium,B010,RM020
C03930,Individual,46.0,56965,Savings,Medium,B007,RM015
C03931,Individual,60.0,43974,Savings,Low,B005,RM011
C03932,Business,,287277,Premium,High,B008,RM016
C03933,Individual,71.0,20622,Current,Low,B004,RM009
C03934,Individual,29.0,67538,Current,Medium,B008,RM017
C03935,Business,,4758670,Premium,High,B006,RM013
C03936,Individual,37.0,74952,Premium,Medium,B008,RM017
C03937,Business,,867700,Business,Medium,B001,RM001
C03938,Business,,43372,Business,High,B010,RM021
C03939,Business,,613415,Current,Medium,B002,RM005
C03940,Individual,48.0,157757,Savings,Medium,B008,RM017
C03941,Individual,65.0,62375,Savings,Low,B008,RM017
C03942,Individual,61.0,59401,Savings,Low,B001,RM001
C03943,Individual,18.0,56896,Premium,Low,B006,RM013
C03944,Individual,71.0,78674,Current,Low,B007,RM014
C03945,Individual,26.0,115904,Savings,Medium,B008,RM016
C03946,Business,,198195,Business,High,B004,RM009
C03947,Individual,70.0,64657,Savings,Low,B003,RM007
C03948,Business,,373147,Current,Medium,B008,RM016
C03949,Individual,40.0,36150,Current,Low,B001,RM001
C03950,Individual,75.0,51005,Savings,Low,B004,RM009
C03951,Business,,91628,Business,Medium,B004,RM008
C03952,Individual,19.0,81804,Current,High,B007,RM015
C03953,Business,,54848,Current,Medium,B010,RM020
C03954,Individual,30.0,75237,Premium,Low,B003,RM007
C03955,Individual,26.0,55888,Savings,Medium,B001,RM003
C03956,Business,,74803,Current,Medium,B005,RM010
